| distributed init (rank 1): env://
dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: online_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-online_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: online_vq_refinement_False
saver_name_pre: online_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -1.9611, rec_loss 0.0274, lpips_loss 0.2688, g_loss -0.1617, disc_weight 0.4000, disc_adaptive_weight 13.6120, d_loss 2.3744, logits_real 0.1243, logits_fake 0.1583,
Train Epoch: [1/5] Iters:[13380/20018] gen_loss 0.2226, rec_loss 0.0339, lpips_loss 0.2480, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.3893, d_loss 0.3998, logits_real 0.0219, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[13390/20018] gen_loss 0.2218, rec_loss 0.0330, lpips_loss 0.2470, g_loss -0.0172, disc_weight 0.4000, disc_adaptive_weight 3.3835, d_loss 0.3997, logits_real 0.0218, logits_fake 0.0173,
Train Epoch: [1/5] Iters:[13400/20018] gen_loss 0.2236, rec_loss 0.0334, lpips_loss 0.2471, g_loss -0.0170, disc_weight 0.4000, disc_adaptive_weight 3.3456, d_loss 0.3998, logits_real 0.0215, logits_fake 0.0171,
Train Epoch: [1/5] Iters:[13410/20018] gen_loss 0.2234, rec_loss 0.0331, lpips_loss 0.2464, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.3349, d_loss 0.3998, logits_real 0.0215, logits_fake 0.0171,
Train Epoch: [1/5] Iters:[13420/20018] gen_loss 0.2202, rec_loss 0.0339, lpips_loss 0.2471, g_loss -0.0173, disc_weight 0.4000, disc_adaptive_weight 3.5243, d_loss 0.3998, logits_real 0.0220, logits_fake 0.0174,
Train Epoch: [1/5] Iters:[13430/20018] gen_loss 0.2183, rec_loss 0.0334, lpips_loss 0.2465, g_loss -0.0171, disc_weight 0.4000, disc_adaptive_weight 3.6008, d_loss 0.3998, logits_real 0.0214, logits_fake 0.0173,
Train Epoch: [1/5] Iters:[13440/20018] gen_loss 0.2161, rec_loss 0.0341, lpips_loss 0.2468, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.7283, d_loss 0.3998, logits_real 0.0214, logits_fake 0.0173,
Train Epoch: [1/5] Iters:[13450/20018] gen_loss 0.2169, rec_loss 0.0341, lpips_loss 0.2469, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.6975, d_loss 0.3998, logits_real 0.0217, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[13460/20018] gen_loss 0.2182, rec_loss 0.0355, lpips_loss 0.2491, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.7891, d_loss 0.3998, logits_real 0.0219, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[13470/20018] gen_loss 0.2230, rec_loss 0.0351, lpips_loss 0.2500, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.5449, d_loss 0.3999, logits_real 0.0217, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[13480/20018] gen_loss 0.2237, rec_loss 0.0353, lpips_loss 0.2495, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 3.4537, d_loss 0.3998, logits_real 0.0222, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[13490/20018] gen_loss 0.2249, rec_loss 0.0343, lpips_loss 0.2492, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.3637, d_loss 0.3998, logits_real 0.0224, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[13500/20018] gen_loss 0.2252, rec_loss 0.0348, lpips_loss 0.2491, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.3106, d_loss 0.3998, logits_real 0.0223, logits_fake 0.0181,
Train Epoch: [1/5] Iters:[13510/20018] gen_loss 0.2224, rec_loss 0.0337, lpips_loss 0.2480, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.3315, d_loss 0.3998, logits_real 0.0222, logits_fake 0.0181,
Train Epoch: [1/5] Iters:[13520/20018] gen_loss 0.2196, rec_loss 0.0336, lpips_loss 0.2472, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.3943, d_loss 0.3999, logits_real 0.0225, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[13530/20018] gen_loss 0.2175, rec_loss 0.0335, lpips_loss 0.2479, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.5233, d_loss 0.3999, logits_real 0.0227, logits_fake 0.0187,
Train Epoch: [1/5] Iters:[13540/20018] gen_loss 0.2149, rec_loss 0.0340, lpips_loss 0.2483, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.6708, d_loss 0.3998, logits_real 0.0228, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[13550/20018] gen_loss 0.2119, rec_loss 0.0333, lpips_loss 0.2472, g_loss -0.0188, disc_weight 0.4000, disc_adaptive_weight 3.7022, d_loss 0.3998, logits_real 0.0230, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[13560/20018] gen_loss 0.2116, rec_loss 0.0331, lpips_loss 0.2472, g_loss -0.0189, disc_weight 0.4000, disc_adaptive_weight 3.6787, d_loss 0.3999, logits_real 0.0232, logits_fake 0.0191,
Train Epoch: [1/5] Iters:[13570/20018] gen_loss 0.2097, rec_loss 0.0338, lpips_loss 0.2479, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.7451, d_loss 0.3998, logits_real 0.0237, logits_fake 0.0194,
Train Epoch: [1/5] Iters:[13580/20018] gen_loss 0.2128, rec_loss 0.0345, lpips_loss 0.2477, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.5658, d_loss 0.3998, logits_real 0.0238, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[13590/20018] gen_loss 0.2172, rec_loss 0.0349, lpips_loss 0.2488, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.4301, d_loss 0.3998, logits_real 0.0241, logits_fake 0.0198,
Train Epoch: [1/5] Iters:[13600/20018] gen_loss 0.2179, rec_loss 0.0346, lpips_loss 0.2490, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 3.4704, d_loss 0.3997, logits_real 0.0239, logits_fake 0.0194,
Train Epoch: [1/5] Iters:[13610/20018] gen_loss 0.2185, rec_loss 0.0345, lpips_loss 0.2479, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.4410, d_loss 0.3997, logits_real 0.0236, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[13620/20018] gen_loss 0.2198, rec_loss 0.0334, lpips_loss 0.2471, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.4324, d_loss 0.3996, logits_real 0.0234, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[13630/20018] gen_loss 0.2218, rec_loss 0.0330, lpips_loss 0.2484, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.4164, d_loss 0.3996, logits_real 0.0230, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[13640/20018] gen_loss 0.2189, rec_loss 0.0321, lpips_loss 0.2468, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.4604, d_loss 0.3997, logits_real 0.0228, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[13650/20018] gen_loss 0.2192, rec_loss 0.0325, lpips_loss 0.2468, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.4484, d_loss 0.3997, logits_real 0.0229, logits_fake 0.0181,
Train Epoch: [1/5] Iters:[13660/20018] gen_loss 0.2177, rec_loss 0.0327, lpips_loss 0.2479, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.5100, d_loss 0.3998, logits_real 0.0232, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[13670/20018] gen_loss 0.2179, rec_loss 0.0332, lpips_loss 0.2485, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.5733, d_loss 0.3998, logits_real 0.0229, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[13680/20018] gen_loss 0.2153, rec_loss 0.0328, lpips_loss 0.2466, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.6096, d_loss 0.3998, logits_real 0.0229, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[13690/20018] gen_loss 0.2170, rec_loss 0.0335, lpips_loss 0.2474, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.5889, d_loss 0.3998, logits_real 0.0230, logits_fake 0.0184,
Train Epoch: [1/5] Iters:[13700/20018] gen_loss 0.2187, rec_loss 0.0337, lpips_loss 0.2487, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.4708, d_loss 0.3998, logits_real 0.0231, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[13710/20018] gen_loss 0.2213, rec_loss 0.0338, lpips_loss 0.2490, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.3946, d_loss 0.3997, logits_real 0.0228, logits_fake 0.0183,
Train Epoch: [1/5] Iters:[13720/20018] gen_loss 0.2220, rec_loss 0.0336, lpips_loss 0.2483, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.2891, d_loss 0.3998, logits_real 0.0225, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[13730/20018] gen_loss 0.2226, rec_loss 0.0338, lpips_loss 0.2481, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.2284, d_loss 0.3998, logits_real 0.0224, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[13740/20018] gen_loss 0.2237, rec_loss 0.0338, lpips_loss 0.2479, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.1651, d_loss 0.3998, logits_real 0.0220, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[13750/20018] gen_loss 0.2238, rec_loss 0.0338, lpips_loss 0.2474, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.2414, d_loss 0.3998, logits_real 0.0214, logits_fake 0.0171,
Train Epoch: [1/5] Iters:[13760/20018] gen_loss 0.2234, rec_loss 0.0341, lpips_loss 0.2471, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 3.2897, d_loss 0.3998, logits_real 0.0214, logits_fake 0.0169,
Train Epoch: [1/5] Iters:[13770/20018] gen_loss 0.2218, rec_loss 0.0341, lpips_loss 0.2476, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.3868, d_loss 0.3997, logits_real 0.0214, logits_fake 0.0167,
Train Epoch: [1/5] Iters:[13780/20018] gen_loss 0.2192, rec_loss 0.0343, lpips_loss 0.2473, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.5006, d_loss 0.3997, logits_real 0.0217, logits_fake 0.0171,
Train Epoch: [1/5] Iters:[13790/20018] gen_loss 0.2188, rec_loss 0.0341, lpips_loss 0.2465, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.4310, d_loss 0.3998, logits_real 0.0218, logits_fake 0.0175,
Train Epoch: [1/5] Iters:[13800/20018] gen_loss 0.2184, rec_loss 0.0333, lpips_loss 0.2452, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.3567, d_loss 0.3998, logits_real 0.0218, logits_fake 0.0175,
Train Epoch: [1/5] Iters:[13810/20018] gen_loss 0.2183, rec_loss 0.0327, lpips_loss 0.2440, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.3074, d_loss 0.3999, logits_real 0.0216, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[13820/20018] gen_loss 0.2207, rec_loss 0.0330, lpips_loss 0.2439, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.1507, d_loss 0.3998, logits_real 0.0220, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[13830/20018] gen_loss 0.2217, rec_loss 0.0326, lpips_loss 0.2448, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 3.1592, d_loss 0.3998, logits_real 0.0220, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[13840/20018] gen_loss 0.2188, rec_loss 0.0329, lpips_loss 0.2458, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.3572, d_loss 0.3997, logits_real 0.0226, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[13850/20018] gen_loss 0.2181, rec_loss 0.0341, lpips_loss 0.2476, g_loss -0.0184, disc_weight 0.4000, disc_adaptive_weight 3.4810, d_loss 0.3998, logits_real 0.0232, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[13860/20018] gen_loss 0.2191, rec_loss 0.0346, lpips_loss 0.2490, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 3.4297, d_loss 0.3997, logits_real 0.0237, logits_fake 0.0189,
Train Epoch: [1/5] Iters:[13870/20018] gen_loss 0.2175, rec_loss 0.0341, lpips_loss 0.2494, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.4697, d_loss 0.3998, logits_real 0.0236, logits_fake 0.0193,
Train Epoch: [1/5] Iters:[13880/20018] gen_loss 0.2195, rec_loss 0.0346, lpips_loss 0.2500, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.3476, d_loss 0.3997, logits_real 0.0241, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[13890/20018] gen_loss 0.2187, rec_loss 0.0336, lpips_loss 0.2499, g_loss -0.0194, disc_weight 0.4000, disc_adaptive_weight 3.3763, d_loss 0.3997, logits_real 0.0243, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[13900/20018] gen_loss 0.2178, rec_loss 0.0334, lpips_loss 0.2497, g_loss -0.0199, disc_weight 0.4000, disc_adaptive_weight 3.3067, d_loss 0.3997, logits_real 0.0247, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[13910/20018] gen_loss 0.2165, rec_loss 0.0333, lpips_loss 0.2493, g_loss -0.0198, disc_weight 0.4000, disc_adaptive_weight 3.3568, d_loss 0.3997, logits_real 0.0246, logits_fake 0.0199,
Train Epoch: [1/5] Iters:[13920/20018] gen_loss 0.2183, rec_loss 0.0332, lpips_loss 0.2494, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.2961, d_loss 0.3996, logits_real 0.0249, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[13930/20018] gen_loss 0.2174, rec_loss 0.0329, lpips_loss 0.2500, g_loss -0.0193, disc_weight 0.4000, disc_adaptive_weight 3.4065, d_loss 0.3997, logits_real 0.0246, logits_fake 0.0197,
Train Epoch: [1/5] Iters:[13940/20018] gen_loss 0.2206, rec_loss 0.0333, lpips_loss 0.2501, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.2236, d_loss 0.3997, logits_real 0.0241, logits_fake 0.0193,
Train Epoch: [1/5] Iters:[13950/20018] gen_loss 0.2236, rec_loss 0.0329, lpips_loss 0.2490, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.1426, d_loss 0.3998, logits_real 0.0232, logits_fake 0.0186,
Train Epoch: [1/5] Iters:[13960/20018] gen_loss 0.2246, rec_loss 0.0328, lpips_loss 0.2486, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.1410, d_loss 0.3996, logits_real 0.0229, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[13970/20018] gen_loss 0.2254, rec_loss 0.0327, lpips_loss 0.2482, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.1279, d_loss 0.3996, logits_real 0.0222, logits_fake 0.0172,
Train Epoch: [1/5] Iters:[13980/20018] gen_loss 0.2265, rec_loss 0.0329, lpips_loss 0.2474, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.0677, d_loss 0.3997, logits_real 0.0217, logits_fake 0.0169,
Train Epoch: [1/5] Iters:[13990/20018] gen_loss 0.2261, rec_loss 0.0326, lpips_loss 0.2470, g_loss -0.0171, disc_weight 0.4000, disc_adaptive_weight 3.1419, d_loss 0.3997, logits_real 0.0214, logits_fake 0.0165,
Train Epoch: [1/5] Iters:[14000/20018] gen_loss 0.2208, rec_loss 0.0325, lpips_loss 0.2470, g_loss -0.0170, disc_weight 0.4000, disc_adaptive_weight 3.4604, d_loss 0.3996, logits_real 0.0212, logits_fake 0.0161,
Train Epoch: [1/5] Iters:[14010/20018] gen_loss 0.2213, rec_loss 0.0329, lpips_loss 0.2477, g_loss -0.0169, disc_weight 0.4000, disc_adaptive_weight 3.5332, d_loss 0.3996, logits_real 0.0214, logits_fake 0.0163,
Train Epoch: [1/5] Iters:[14020/20018] gen_loss 0.2195, rec_loss 0.0336, lpips_loss 0.2471, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.6709, d_loss 0.3998, logits_real 0.0213, logits_fake 0.0167,
Train Epoch: [1/5] Iters:[14030/20018] gen_loss 0.2200, rec_loss 0.0345, lpips_loss 0.2485, g_loss -0.0172, disc_weight 0.4000, disc_adaptive_weight 3.7193, d_loss 0.3998, logits_real 0.0215, logits_fake 0.0171,
Train Epoch: [1/5] Iters:[14040/20018] gen_loss 0.2234, rec_loss 0.0351, lpips_loss 0.2495, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.5614, d_loss 0.3998, logits_real 0.0215, logits_fake 0.0173,
Train Epoch: [1/5] Iters:[14050/20018] gen_loss 0.2267, rec_loss 0.0349, lpips_loss 0.2499, g_loss -0.0177, disc_weight 0.4000, disc_adaptive_weight 3.3524, d_loss 0.3998, logits_real 0.0217, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[14060/20018] gen_loss 0.2267, rec_loss 0.0345, lpips_loss 0.2499, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.3060, d_loss 0.3999, logits_real 0.0216, logits_fake 0.0176,
Train Epoch: [1/5] Iters:[14070/20018] gen_loss 0.2269, rec_loss 0.0345, lpips_loss 0.2511, g_loss -0.0182, disc_weight 0.4000, disc_adaptive_weight 3.2675, d_loss 0.3998, logits_real 0.0220, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[14080/20018] gen_loss 0.2253, rec_loss 0.0342, lpips_loss 0.2497, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.3296, d_loss 0.3998, logits_real 0.0219, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[14090/20018] gen_loss 0.2221, rec_loss 0.0346, lpips_loss 0.2494, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.5145, d_loss 0.3998, logits_real 0.0221, logits_fake 0.0180,
Train Epoch: [1/5] Iters:[14100/20018] gen_loss 0.2201, rec_loss 0.0346, lpips_loss 0.2483, g_loss -0.0179, disc_weight 0.4000, disc_adaptive_weight 3.5101, d_loss 0.3999, logits_real 0.0220, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[14110/20018] gen_loss 0.2187, rec_loss 0.0349, lpips_loss 0.2483, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.4773, d_loss 0.3999, logits_real 0.0223, logits_fake 0.0185,
Train Epoch: [1/5] Iters:[14120/20018] gen_loss 0.2189, rec_loss 0.0351, lpips_loss 0.2480, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.4537, d_loss 0.3998, logits_real 0.0226, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[14130/20018] gen_loss 0.2182, rec_loss 0.0341, lpips_loss 0.2458, g_loss -0.0187, disc_weight 0.4000, disc_adaptive_weight 3.3108, d_loss 0.3998, logits_real 0.0227, logits_fake 0.0182,
Train Epoch: [1/5] Iters:[14140/20018] gen_loss 0.2178, rec_loss 0.0336, lpips_loss 0.2454, g_loss -0.0186, disc_weight 0.4000, disc_adaptive_weight 3.2979, d_loss 0.3997, logits_real 0.0227, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14150/20018] gen_loss 0.2216, rec_loss 0.0344, lpips_loss 0.2477, g_loss -0.0185, disc_weight 0.4000, disc_adaptive_weight 3.2826, d_loss 0.3997, logits_real 0.0228, logits_fake 0.0181,
Train Epoch: [1/5] Iters:[14160/20018] gen_loss 0.2197, rec_loss 0.0339, lpips_loss 0.2466, g_loss -0.0180, disc_weight 0.4000, disc_adaptive_weight 3.4031, d_loss 0.3997, logits_real 0.0228, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14170/20018] gen_loss 0.2200, rec_loss 0.0338, lpips_loss 0.2464, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.4801, d_loss 0.3997, logits_real 0.0226, logits_fake 0.0178,
Train Epoch: [1/5] Iters:[14180/20018] gen_loss 0.2187, rec_loss 0.0342, lpips_loss 0.2487, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.6772, d_loss 0.3997, logits_real 0.0227, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14190/20018] gen_loss 0.2192, rec_loss 0.0344, lpips_loss 0.2501, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.7587, d_loss 0.3997, logits_real 0.0228, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14200/20018] gen_loss 0.2171, rec_loss 0.0344, lpips_loss 0.2491, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.8393, d_loss 0.3997, logits_real 0.0226, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14210/20018] gen_loss 0.2213, rec_loss 0.0349, lpips_loss 0.2500, g_loss -0.0175, disc_weight 0.4000, disc_adaptive_weight 3.6640, d_loss 0.3998, logits_real 0.0222, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14220/20018] gen_loss 0.2202, rec_loss 0.0341, lpips_loss 0.2494, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.6123, d_loss 0.3998, logits_real 0.0221, logits_fake 0.0179,
Train Epoch: [1/5] Iters:[14230/20018] gen_loss 0.2213, rec_loss 0.0340, lpips_loss 0.2485, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.5630, d_loss 0.3998, logits_real 0.0218, logits_fake 0.0175,
Train Epoch: [1/5] Iters:[14240/20018] gen_loss 0.2209, rec_loss 0.0345, lpips_loss 0.2467, g_loss -0.0173, disc_weight 0.4000, disc_adaptive_weight 3.5173, d_loss 0.3999, logits_real 0.0217, logits_fake 0.0177,
Train Epoch: [1/5] Iters:[14250/20018] gen_loss 0.2213, rec_loss 0.0349, lpips_loss 0.2481, g_loss -0.0178, disc_weight 0.4000, disc_adaptive_weight 3.4910, d_loss 0.3998, logits_real 0.0219, logits_fake 0.0174,
Train Epoch: [1/5] Iters:[14260/20018] gen_loss 0.2213, rec_loss 0.0349, lpips_loss 0.2479, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.5223, d_loss 0.3998, logits_real 0.0217, logits_fake 0.0174,
Train Epoch: [1/5] Iters:[14270/20018] gen_loss 0.2267, rec_loss 0.0356, lpips_loss 0.2498, g_loss -0.0174, disc_weight 0.4000, disc_adaptive_weight 3.3987, d_loss 0.3998, logits_real 0.0215, logits_fake 0.0173,
Train Epoch: [1/5] Iters:[14280/20018] gen_loss 0.2287, rec_loss 0.0353, lpips_loss 0.2490, g_loss -0.0171, disc_weight 0.4000, disc_adaptive_weight 3.2675, d_loss 0.3999, logits_real 0.0212, logits_fake 0.0174,
Train Epoch: [1/5] Iters:[14290/20018] gen_loss 0.2290, rec_loss 0.0339, lpips_loss 0.2490, g_loss -0.0168, disc_weight 0.4000, disc_adaptive_weight 3.2218, d_loss 0.3998, logits_real 0.0209, logits_fake 0.0166,
Train Epoch: [1/5] Iters:[14300/20018] gen_loss 0.2314, rec_loss 0.0335, lpips_loss 0.2495, g_loss -0.0162, disc_weight 0.4000, disc_adaptive_weight 3.2165, d_loss 0.3998, logits_real 0.0208, logits_fake 0.0168,
Train Epoch: [1/5] Iters:[14310/20018] gen_loss 0.2262, rec_loss 0.0334, lpips_loss 0.2487, g_loss -0.0163, disc_weight 0.4000, disc_adaptive_weight 3.4465, d_loss 0.3998, logits_real 0.0210, logits_fake 0.0169,
Train Epoch: [1/5] Iters:[14320/20018] gen_loss 0.2199, rec_loss 0.0331, lpips_loss 0.2473, g_loss -0.0167, disc_weight 0.4000, disc_adaptive_weight 3.6181, d_loss 0.3999, logits_real 0.0212, logits_fake 0.0174,
Train Epoch: [1/5] Iters:[14330/20018] gen_loss 0.2180, rec_loss 0.0333, lpips_loss 0.2477, g_loss -0.0176, disc_weight 0.4000, disc_adaptive_weight 3.6070, d_loss 0.3999, logits_real 0.0219, logits_fake 0.0181,
Train Epoch: [1/5] Iters:[14340/20018] gen_loss 0.2182, rec_loss 0.0339, lpips_loss 0.2477, g_loss -0.0183, disc_weight 0.4000, disc_adaptive_weight 3.5202, d_loss 0.3999, logits_real 0.0226, logits_fake 0.0190,
Train Epoch: [1/5] Iters:[14350/20018] gen_loss 0.2142, rec_loss 0.0331, lpips_loss 0.2459, g_loss -0.0190, disc_weight 0.4000, disc_adaptive_weight 3.4746, d_loss 0.3999, logits_real 0.0230, logits_fake 0.0195,
Train Epoch: [1/5] Iters:[14360/20018] gen_loss 0.2177, rec_loss 0.0329, lpips_loss 0.2459, g_loss -0.0196, disc_weight 0.4000, disc_adaptive_weight 3.1598, d_loss 0.3999, logits_real 0.0236, logits_fake 0.0198,
