dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-wasserstein_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_refinement_False
saver_name_pre: wasserstein_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss 0.7751, rec_loss 0.0235, lpips_loss 0.2106, g_loss 0.2084, disc_weight 0.4000, disc_adaptive_weight 2.5924, d_loss 2.5974, logits_real -0.2038, logits_fake -0.2154,
Train Epoch: [1/5] Iters:[12030/20018] gen_loss 0.3313, rec_loss 0.0288, lpips_loss 0.2020, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.6125, d_loss 0.4002, logits_real -0.0258, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[12040/20018] gen_loss 0.3347, rec_loss 0.0290, lpips_loss 0.2021, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.6961, d_loss 0.4002, logits_real -0.0258, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[12050/20018] gen_loss 0.3312, rec_loss 0.0289, lpips_loss 0.2026, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.5298, d_loss 0.4002, logits_real -0.0260, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[12060/20018] gen_loss 0.3318, rec_loss 0.0281, lpips_loss 0.2022, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.5727, d_loss 0.4002, logits_real -0.0263, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[12070/20018] gen_loss 0.3345, rec_loss 0.0275, lpips_loss 0.2016, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.6843, d_loss 0.4003, logits_real -0.0267, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[12080/20018] gen_loss 0.3376, rec_loss 0.0278, lpips_loss 0.2021, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.7427, d_loss 0.4003, logits_real -0.0266, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[12090/20018] gen_loss 0.3343, rec_loss 0.0276, lpips_loss 0.2022, g_loss 0.0287, disc_weight 0.4000, disc_adaptive_weight 3.6521, d_loss 0.4003, logits_real -0.0266, logits_fake -0.0286,
Train Epoch: [1/5] Iters:[12100/20018] gen_loss 0.3348, rec_loss 0.0281, lpips_loss 0.2027, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.6577, d_loss 0.4003, logits_real -0.0262, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[12110/20018] gen_loss 0.3308, rec_loss 0.0279, lpips_loss 0.2034, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.5117, d_loss 0.4003, logits_real -0.0260, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12120/20018] gen_loss 0.3240, rec_loss 0.0278, lpips_loss 0.2033, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.3059, d_loss 0.4002, logits_real -0.0254, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12130/20018] gen_loss 0.3208, rec_loss 0.0276, lpips_loss 0.2031, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.2317, d_loss 0.4001, logits_real -0.0249, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12140/20018] gen_loss 0.3207, rec_loss 0.0275, lpips_loss 0.2037, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2108, d_loss 0.4001, logits_real -0.0247, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12150/20018] gen_loss 0.3185, rec_loss 0.0270, lpips_loss 0.2021, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.2392, d_loss 0.4000, logits_real -0.0245, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12160/20018] gen_loss 0.3182, rec_loss 0.0276, lpips_loss 0.2020, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.1943, d_loss 0.4000, logits_real -0.0245, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12170/20018] gen_loss 0.3206, rec_loss 0.0275, lpips_loss 0.2022, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.2958, d_loss 0.4001, logits_real -0.0248, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12180/20018] gen_loss 0.3192, rec_loss 0.0276, lpips_loss 0.2014, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.2497, d_loss 0.4001, logits_real -0.0251, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12190/20018] gen_loss 0.3160, rec_loss 0.0275, lpips_loss 0.1995, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.1722, d_loss 0.4001, logits_real -0.0254, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[12200/20018] gen_loss 0.3157, rec_loss 0.0274, lpips_loss 0.2001, g_loss 0.0286, disc_weight 0.4000, disc_adaptive_weight 3.0792, d_loss 0.4001, logits_real -0.0257, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[12210/20018] gen_loss 0.3210, rec_loss 0.0273, lpips_loss 0.1996, g_loss 0.0289, disc_weight 0.4000, disc_adaptive_weight 3.2514, d_loss 0.4002, logits_real -0.0262, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[12220/20018] gen_loss 0.3229, rec_loss 0.0276, lpips_loss 0.1993, g_loss 0.0292, disc_weight 0.4000, disc_adaptive_weight 3.2848, d_loss 0.4001, logits_real -0.0263, logits_fake -0.0289,
Train Epoch: [1/5] Iters:[12230/20018] gen_loss 0.3251, rec_loss 0.0282, lpips_loss 0.2002, g_loss 0.0288, disc_weight 0.4000, disc_adaptive_weight 3.3512, d_loss 0.4002, logits_real -0.0263, logits_fake -0.0287,
Train Epoch: [1/5] Iters:[12240/20018] gen_loss 0.3267, rec_loss 0.0285, lpips_loss 0.2017, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.3927, d_loss 0.4002, logits_real -0.0262, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[12250/20018] gen_loss 0.3325, rec_loss 0.0292, lpips_loss 0.2035, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.5845, d_loss 0.4003, logits_real -0.0260, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[12260/20018] gen_loss 0.3253, rec_loss 0.0291, lpips_loss 0.2038, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3651, d_loss 0.4003, logits_real -0.0256, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[12270/20018] gen_loss 0.3260, rec_loss 0.0288, lpips_loss 0.2044, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3718, d_loss 0.4003, logits_real -0.0254, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12280/20018] gen_loss 0.3262, rec_loss 0.0283, lpips_loss 0.2044, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.3582, d_loss 0.4002, logits_real -0.0254, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[12290/20018] gen_loss 0.3270, rec_loss 0.0281, lpips_loss 0.2035, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.3935, d_loss 0.4001, logits_real -0.0252, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12300/20018] gen_loss 0.3211, rec_loss 0.0273, lpips_loss 0.2017, g_loss 0.0285, disc_weight 0.4000, disc_adaptive_weight 3.2266, d_loss 0.4001, logits_real -0.0253, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[12310/20018] gen_loss 0.3240, rec_loss 0.0274, lpips_loss 0.2004, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.3953, d_loss 0.4001, logits_real -0.0254, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[12320/20018] gen_loss 0.3230, rec_loss 0.0273, lpips_loss 0.1993, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.4318, d_loss 0.4001, logits_real -0.0253, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[12330/20018] gen_loss 0.3212, rec_loss 0.0270, lpips_loss 0.1989, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.4231, d_loss 0.4001, logits_real -0.0253, logits_fake -0.0281,
Train Epoch: [1/5] Iters:[12340/20018] gen_loss 0.3216, rec_loss 0.0271, lpips_loss 0.1989, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.4186, d_loss 0.4001, logits_real -0.0253, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12350/20018] gen_loss 0.3237, rec_loss 0.0275, lpips_loss 0.1996, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.4621, d_loss 0.4002, logits_real -0.0255, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12360/20018] gen_loss 0.3238, rec_loss 0.0277, lpips_loss 0.2015, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.3831, d_loss 0.4002, logits_real -0.0252, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[12370/20018] gen_loss 0.3236, rec_loss 0.0281, lpips_loss 0.2025, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.3300, d_loss 0.4001, logits_real -0.0251, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[12380/20018] gen_loss 0.3252, rec_loss 0.0287, lpips_loss 0.2035, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.3604, d_loss 0.4002, logits_real -0.0253, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12390/20018] gen_loss 0.3254, rec_loss 0.0284, lpips_loss 0.2038, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3775, d_loss 0.4002, logits_real -0.0253, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[12400/20018] gen_loss 0.3215, rec_loss 0.0278, lpips_loss 0.2023, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3068, d_loss 0.4002, logits_real -0.0253, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12410/20018] gen_loss 0.3217, rec_loss 0.0275, lpips_loss 0.2012, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.3282, d_loss 0.4002, logits_real -0.0256, logits_fake -0.0282,
Train Epoch: [1/5] Iters:[12420/20018] gen_loss 0.3266, rec_loss 0.0274, lpips_loss 0.2005, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.5189, d_loss 0.4002, logits_real -0.0258, logits_fake -0.0280,
Train Epoch: [1/5] Iters:[12430/20018] gen_loss 0.3247, rec_loss 0.0271, lpips_loss 0.1992, g_loss 0.0281, disc_weight 0.4000, disc_adaptive_weight 3.4837, d_loss 0.4003, logits_real -0.0257, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12440/20018] gen_loss 0.3188, rec_loss 0.0273, lpips_loss 0.1985, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.3210, d_loss 0.4003, logits_real -0.0256, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[12450/20018] gen_loss 0.3210, rec_loss 0.0276, lpips_loss 0.1989, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.4278, d_loss 0.4003, logits_real -0.0251, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[12460/20018] gen_loss 0.3200, rec_loss 0.0277, lpips_loss 0.1982, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.4774, d_loss 0.4003, logits_real -0.0247, logits_fake -0.0266,
Train Epoch: [1/5] Iters:[12470/20018] gen_loss 0.3191, rec_loss 0.0277, lpips_loss 0.1992, g_loss 0.0267, disc_weight 0.4000, disc_adaptive_weight 3.4594, d_loss 0.4002, logits_real -0.0243, logits_fake -0.0263,
Train Epoch: [1/5] Iters:[12480/20018] gen_loss 0.3178, rec_loss 0.0284, lpips_loss 0.1996, g_loss 0.0263, disc_weight 0.4000, disc_adaptive_weight 3.4181, d_loss 0.4002, logits_real -0.0240, logits_fake -0.0261,
Train Epoch: [1/5] Iters:[12490/20018] gen_loss 0.3204, rec_loss 0.0284, lpips_loss 0.1998, g_loss 0.0261, disc_weight 0.4000, disc_adaptive_weight 3.5366, d_loss 0.4002, logits_real -0.0236, logits_fake -0.0260,
Train Epoch: [1/5] Iters:[12500/20018] gen_loss 0.3194, rec_loss 0.0282, lpips_loss 0.2000, g_loss 0.0261, disc_weight 0.4000, disc_adaptive_weight 3.4915, d_loss 0.4001, logits_real -0.0234, logits_fake -0.0260,
Train Epoch: [1/5] Iters:[12510/20018] gen_loss 0.3201, rec_loss 0.0285, lpips_loss 0.2011, g_loss 0.0259, disc_weight 0.4000, disc_adaptive_weight 3.4835, d_loss 0.4001, logits_real -0.0232, logits_fake -0.0260,
Train Epoch: [1/5] Iters:[12520/20018] gen_loss 0.3125, rec_loss 0.0284, lpips_loss 0.2005, g_loss 0.0259, disc_weight 0.4000, disc_adaptive_weight 3.2185, d_loss 0.4001, logits_real -0.0231, logits_fake -0.0258,
Train Epoch: [1/5] Iters:[12530/20018] gen_loss 0.3158, rec_loss 0.0279, lpips_loss 0.2013, g_loss 0.0261, disc_weight 0.4000, disc_adaptive_weight 3.3195, d_loss 0.4001, logits_real -0.0232, logits_fake -0.0260,
Train Epoch: [1/5] Iters:[12540/20018] gen_loss 0.3149, rec_loss 0.0280, lpips_loss 0.2019, g_loss 0.0262, disc_weight 0.4000, disc_adaptive_weight 3.2354, d_loss 0.4002, logits_real -0.0235, logits_fake -0.0261,
Train Epoch: [1/5] Iters:[12550/20018] gen_loss 0.3167, rec_loss 0.0282, lpips_loss 0.2034, g_loss 0.0265, disc_weight 0.4000, disc_adaptive_weight 3.2121, d_loss 0.4001, logits_real -0.0237, logits_fake -0.0264,
Train Epoch: [1/5] Iters:[12560/20018] gen_loss 0.3183, rec_loss 0.0277, lpips_loss 0.2034, g_loss 0.0268, disc_weight 0.4000, disc_adaptive_weight 3.2441, d_loss 0.4001, logits_real -0.0239, logits_fake -0.0267,
Train Epoch: [1/5] Iters:[12570/20018] gen_loss 0.3222, rec_loss 0.0275, lpips_loss 0.2030, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.3537, d_loss 0.4001, logits_real -0.0243, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[12580/20018] gen_loss 0.3263, rec_loss 0.0277, lpips_loss 0.2035, g_loss 0.0277, disc_weight 0.4000, disc_adaptive_weight 3.4160, d_loss 0.4001, logits_real -0.0248, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[12590/20018] gen_loss 0.3273, rec_loss 0.0277, lpips_loss 0.2035, g_loss 0.0282, disc_weight 0.4000, disc_adaptive_weight 3.4036, d_loss 0.4000, logits_real -0.0253, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[12600/20018] gen_loss 0.3239, rec_loss 0.0277, lpips_loss 0.2023, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.3040, d_loss 0.4001, logits_real -0.0256, logits_fake -0.0285,
Train Epoch: [1/5] Iters:[12610/20018] gen_loss 0.3182, rec_loss 0.0276, lpips_loss 0.2011, g_loss 0.0284, disc_weight 0.4000, disc_adaptive_weight 3.1490, d_loss 0.4001, logits_real -0.0257, logits_fake -0.0284,
Train Epoch: [1/5] Iters:[12620/20018] gen_loss 0.3168, rec_loss 0.0278, lpips_loss 0.2014, g_loss 0.0283, disc_weight 0.4000, disc_adaptive_weight 3.0978, d_loss 0.4001, logits_real -0.0256, logits_fake -0.0283,
Train Epoch: [1/5] Iters:[12630/20018] gen_loss 0.3165, rec_loss 0.0278, lpips_loss 0.2015, g_loss 0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1413, d_loss 0.4001, logits_real -0.0252, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12640/20018] gen_loss 0.3182, rec_loss 0.0278, lpips_loss 0.2002, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.2752, d_loss 0.4002, logits_real -0.0248, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12650/20018] gen_loss 0.3243, rec_loss 0.0279, lpips_loss 0.2004, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.5271, d_loss 0.4002, logits_real -0.0247, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[12660/20018] gen_loss 0.3269, rec_loss 0.0277, lpips_loss 0.2008, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.6004, d_loss 0.4002, logits_real -0.0249, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12670/20018] gen_loss 0.3293, rec_loss 0.0279, lpips_loss 0.2010, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.6646, d_loss 0.4002, logits_real -0.0251, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12680/20018] gen_loss 0.3302, rec_loss 0.0279, lpips_loss 0.2009, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.6872, d_loss 0.4002, logits_real -0.0250, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12690/20018] gen_loss 0.3285, rec_loss 0.0274, lpips_loss 0.2015, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.6354, d_loss 0.4002, logits_real -0.0250, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12700/20018] gen_loss 0.3288, rec_loss 0.0274, lpips_loss 0.2019, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.6386, d_loss 0.4002, logits_real -0.0251, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12710/20018] gen_loss 0.3299, rec_loss 0.0274, lpips_loss 0.2019, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.6854, d_loss 0.4002, logits_real -0.0250, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[12720/20018] gen_loss 0.3271, rec_loss 0.0270, lpips_loss 0.2017, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.6522, d_loss 0.4002, logits_real -0.0246, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[12730/20018] gen_loss 0.3227, rec_loss 0.0272, lpips_loss 0.2013, g_loss 0.0267, disc_weight 0.4000, disc_adaptive_weight 3.5275, d_loss 0.4002, logits_real -0.0246, logits_fake -0.0267,
Train Epoch: [1/5] Iters:[12740/20018] gen_loss 0.3251, rec_loss 0.0275, lpips_loss 0.2012, g_loss 0.0267, disc_weight 0.4000, disc_adaptive_weight 3.6080, d_loss 0.4002, logits_real -0.0245, logits_fake -0.0265,
Train Epoch: [1/5] Iters:[12750/20018] gen_loss 0.3253, rec_loss 0.0283, lpips_loss 0.2019, g_loss 0.0266, disc_weight 0.4000, disc_adaptive_weight 3.5747, d_loss 0.4002, logits_real -0.0243, logits_fake -0.0265,
Train Epoch: [1/5] Iters:[12760/20018] gen_loss 0.3245, rec_loss 0.0289, lpips_loss 0.2032, g_loss 0.0264, disc_weight 0.4000, disc_adaptive_weight 3.4989, d_loss 0.4002, logits_real -0.0241, logits_fake -0.0264,
Train Epoch: [1/5] Iters:[12770/20018] gen_loss 0.3237, rec_loss 0.0286, lpips_loss 0.2036, g_loss 0.0269, disc_weight 0.4000, disc_adaptive_weight 3.4071, d_loss 0.4002, logits_real -0.0245, logits_fake -0.0268,
Train Epoch: [1/5] Iters:[12780/20018] gen_loss 0.3215, rec_loss 0.0279, lpips_loss 0.2032, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.3251, d_loss 0.4002, logits_real -0.0247, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[12790/20018] gen_loss 0.3191, rec_loss 0.0279, lpips_loss 0.2031, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.2435, d_loss 0.4002, logits_real -0.0248, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[12800/20018] gen_loss 0.3187, rec_loss 0.0270, lpips_loss 0.2023, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.2815, d_loss 0.4002, logits_real -0.0247, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[12810/20018] gen_loss 0.3190, rec_loss 0.0273, lpips_loss 0.2016, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.3223, d_loss 0.4002, logits_real -0.0245, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[12820/20018] gen_loss 0.3182, rec_loss 0.0277, lpips_loss 0.2019, g_loss 0.0269, disc_weight 0.4000, disc_adaptive_weight 3.2933, d_loss 0.4001, logits_real -0.0241, logits_fake -0.0268,
Train Epoch: [1/5] Iters:[12830/20018] gen_loss 0.3210, rec_loss 0.0287, lpips_loss 0.2034, g_loss 0.0268, disc_weight 0.4000, disc_adaptive_weight 3.3145, d_loss 0.4000, logits_real -0.0239, logits_fake -0.0270,
Train Epoch: [1/5] Iters:[12840/20018] gen_loss 0.3242, rec_loss 0.0290, lpips_loss 0.2044, g_loss 0.0270, disc_weight 0.4000, disc_adaptive_weight 3.3584, d_loss 0.4000, logits_real -0.0241, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12850/20018] gen_loss 0.3260, rec_loss 0.0295, lpips_loss 0.2046, g_loss 0.0272, disc_weight 0.4000, disc_adaptive_weight 3.3726, d_loss 0.4000, logits_real -0.0243, logits_fake -0.0276,
Train Epoch: [1/5] Iters:[12860/20018] gen_loss 0.3280, rec_loss 0.0293, lpips_loss 0.2047, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.4207, d_loss 0.4000, logits_real -0.0246, logits_fake -0.0278,
Train Epoch: [1/5] Iters:[12870/20018] gen_loss 0.3317, rec_loss 0.0296, lpips_loss 0.2049, g_loss 0.0274, disc_weight 0.4000, disc_adaptive_weight 3.5457, d_loss 0.4000, logits_real -0.0247, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[12880/20018] gen_loss 0.3272, rec_loss 0.0290, lpips_loss 0.2035, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.4695, d_loss 0.4001, logits_real -0.0247, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12890/20018] gen_loss 0.3233, rec_loss 0.0289, lpips_loss 0.2036, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.3447, d_loss 0.4001, logits_real -0.0245, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12900/20018] gen_loss 0.3155, rec_loss 0.0285, lpips_loss 0.2031, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.0909, d_loss 0.4001, logits_real -0.0244, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[12910/20018] gen_loss 0.3187, rec_loss 0.0281, lpips_loss 0.2039, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.1707, d_loss 0.4001, logits_real -0.0243, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[12920/20018] gen_loss 0.3165, rec_loss 0.0282, lpips_loss 0.2035, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.0769, d_loss 0.4000, logits_real -0.0245, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12930/20018] gen_loss 0.3206, rec_loss 0.0284, lpips_loss 0.2042, g_loss 0.0276, disc_weight 0.4000, disc_adaptive_weight 3.1783, d_loss 0.4000, logits_real -0.0247, logits_fake -0.0277,
Train Epoch: [1/5] Iters:[12940/20018] gen_loss 0.3235, rec_loss 0.0284, lpips_loss 0.2032, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.3348, d_loss 0.4001, logits_real -0.0247, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12950/20018] gen_loss 0.3278, rec_loss 0.0288, lpips_loss 0.2036, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.4823, d_loss 0.4001, logits_real -0.0245, logits_fake -0.0272,
Train Epoch: [1/5] Iters:[12960/20018] gen_loss 0.3210, rec_loss 0.0289, lpips_loss 0.2033, g_loss 0.0271, disc_weight 0.4000, disc_adaptive_weight 3.2718, d_loss 0.4001, logits_real -0.0243, logits_fake -0.0271,
Train Epoch: [1/5] Iters:[12970/20018] gen_loss 0.3258, rec_loss 0.0280, lpips_loss 0.2014, g_loss 0.0273, disc_weight 0.4000, disc_adaptive_weight 3.5267, d_loss 0.4001, logits_real -0.0246, logits_fake -0.0273,
Train Epoch: [1/5] Iters:[12980/20018] gen_loss 0.3253, rec_loss 0.0279, lpips_loss 0.2005, g_loss 0.0275, disc_weight 0.4000, disc_adaptive_weight 3.5224, d_loss 0.4001, logits_real -0.0248, logits_fake -0.0274,
Train Epoch: [1/5] Iters:[12990/20018] gen_loss 0.3247, rec_loss 0.0274, lpips_loss 0.2000, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.4968, d_loss 0.4001, logits_real -0.0251, logits_fake -0.0275,
Train Epoch: [1/5] Iters:[13000/20018] gen_loss 0.3241, rec_loss 0.0271, lpips_loss 0.1996, g_loss 0.0280, disc_weight 0.4000, disc_adaptive_weight 3.4703, d_loss 0.4001, logits_real -0.0254, logits_fake -0.0279,
Train Epoch: [1/5] Iters:[13010/20018] gen_loss 0.3259, rec_loss 0.0274, lpips_loss 0.2003, g_loss 0.0278, disc_weight 0.4000, disc_adaptive_weight 3.5256, d_loss 0.4002, logits_real -0.0255, logits_fake -0.0278,
