dataset_dir: /projects/yuanai/data/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
ms_patch_size: 1_2_3_4_5_6_8_10_13_16
importance: (1, 1, 1, 2, 2, 2, 3, 3, 5, 5)
max_patch_size: 16
codebook_size: 16384
codebook_dim: 8
project_dim: 16
pq: 1
L: 4
alpha: 1.0
beta: 1.0
gamma: 0.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: ema_vq
use_multiscale: False
transplant_epochs: 2
refinement_epochs: 5
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: refinement
path: bc
checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/Refinement/ImageNet
results_dir: /projects/yuanai/projects/VQ-Transplant2/results/Refinement/ImageNet
saver_dir: /projects/yuanai/projects/VQ-Transplant2/saver/Refinement/ImageNet
reconstruction_dir: /projects/yuanai/projects/VQ-Transplant2/reconstruction/Refinement/ImageNet
yaml_dir: /projects/yuanai/projects/VQ-Transplant2/yaml/Refinement/ImageNet
pretrained_tokenizer: /projects/yuanai/projects/VQ-Transplant2/pretrained_tokenizer/model.ckpt
checkpoint_name: checkpoint-ema_vq_transplant_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4.pth.tar
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
ms_token_size: (1, 2, 3, 4, 5, 6, 8, 10, 13, 16)
init_checkpoint_dir: /projects/yuanai/projects/VQ-Transplant2/checkpoint/
data_pre: ImageNet
model_pre: model_16384_8_1
loss_pre: loss_1.0_1.0_0.0_0.4
training_pre: ema_vq_refinement_False
saver_name_pre: ema_vq_refinement_False_ImageNet_model_16384_8_1_loss_1.0_1.0_0.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
Working with z of shape (1, 16, 16, 16) = 4096 dimensions.
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
making attention of type 'vanilla' with 512 in_channels
VQ Model Parameters: 69609635
loaded pretrained LPIPS loss from /projects/yuanai/projects/VQ-Transplant2/code/models/cache/vgg.pth
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000010
Train Epoch: [1/5] Iters:[10/20018] gen_loss -0.3434, rec_loss 0.0227, lpips_loss 0.2098, g_loss -0.1963, disc_weight 0.4000, disc_adaptive_weight 2.9271, d_loss 2.4128, logits_real 0.1960, logits_fake 0.1949,
Train Epoch: [1/5] Iters:[12240/20018] gen_loss 0.1530, rec_loss 0.0279, lpips_loss 0.2023, g_loss -0.0252, disc_weight 0.4000, disc_adaptive_weight 3.0616, d_loss 0.4003, logits_real 0.0272, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[12250/20018] gen_loss 0.1591, rec_loss 0.0283, lpips_loss 0.2041, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 2.9198, d_loss 0.4003, logits_real 0.0273, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12260/20018] gen_loss 0.1603, rec_loss 0.0280, lpips_loss 0.2043, g_loss -0.0252, disc_weight 0.4000, disc_adaptive_weight 2.8524, d_loss 0.4003, logits_real 0.0275, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[12270/20018] gen_loss 0.1553, rec_loss 0.0279, lpips_loss 0.2048, g_loss -0.0254, disc_weight 0.4000, disc_adaptive_weight 3.0396, d_loss 0.4002, logits_real 0.0278, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[12280/20018] gen_loss 0.1527, rec_loss 0.0273, lpips_loss 0.2050, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.0822, d_loss 0.4002, logits_real 0.0280, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[12290/20018] gen_loss 0.1525, rec_loss 0.0272, lpips_loss 0.2041, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.0413, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[12300/20018] gen_loss 0.1470, rec_loss 0.0266, lpips_loss 0.2021, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 3.1469, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0256,
Train Epoch: [1/5] Iters:[12310/20018] gen_loss 0.1452, rec_loss 0.0268, lpips_loss 0.2010, g_loss -0.0261, disc_weight 0.4000, disc_adaptive_weight 3.1578, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0256,
Train Epoch: [1/5] Iters:[12320/20018] gen_loss 0.1484, rec_loss 0.0266, lpips_loss 0.1998, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 2.9955, d_loss 0.4002, logits_real 0.0280, logits_fake 0.0256,
Train Epoch: [1/5] Iters:[12330/20018] gen_loss 0.1506, rec_loss 0.0263, lpips_loss 0.1988, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 2.9051, d_loss 0.4002, logits_real 0.0278, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12340/20018] gen_loss 0.1514, rec_loss 0.0265, lpips_loss 0.1988, g_loss -0.0254, disc_weight 0.4000, disc_adaptive_weight 2.9079, d_loss 0.4002, logits_real 0.0276, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12350/20018] gen_loss 0.1543, rec_loss 0.0268, lpips_loss 0.1995, g_loss -0.0253, disc_weight 0.4000, disc_adaptive_weight 2.8498, d_loss 0.4003, logits_real 0.0275, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12360/20018] gen_loss 0.1555, rec_loss 0.0269, lpips_loss 0.2012, g_loss -0.0252, disc_weight 0.4000, disc_adaptive_weight 2.8881, d_loss 0.4002, logits_real 0.0277, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[12370/20018] gen_loss 0.1564, rec_loss 0.0272, lpips_loss 0.2021, g_loss -0.0252, disc_weight 0.4000, disc_adaptive_weight 2.9003, d_loss 0.4002, logits_real 0.0276, logits_fake 0.0252,
Train Epoch: [1/5] Iters:[12380/20018] gen_loss 0.1564, rec_loss 0.0277, lpips_loss 0.2033, g_loss -0.0254, disc_weight 0.4000, disc_adaptive_weight 2.9427, d_loss 0.4002, logits_real 0.0276, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12390/20018] gen_loss 0.1533, rec_loss 0.0275, lpips_loss 0.2038, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 3.0591, d_loss 0.4002, logits_real 0.0278, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12400/20018] gen_loss 0.1508, rec_loss 0.0269, lpips_loss 0.2023, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.0420, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[12410/20018] gen_loss 0.1489, rec_loss 0.0267, lpips_loss 0.2009, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.0476, d_loss 0.4003, logits_real 0.0280, logits_fake 0.0258,
Train Epoch: [1/5] Iters:[12420/20018] gen_loss 0.1474, rec_loss 0.0267, lpips_loss 0.2004, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 3.0619, d_loss 0.4003, logits_real 0.0281, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12430/20018] gen_loss 0.1455, rec_loss 0.0265, lpips_loss 0.1990, g_loss -0.0264, disc_weight 0.4000, disc_adaptive_weight 3.0331, d_loss 0.4003, logits_real 0.0285, logits_fake 0.0265,
Train Epoch: [1/5] Iters:[12440/20018] gen_loss 0.1466, rec_loss 0.0265, lpips_loss 0.1982, g_loss -0.0269, disc_weight 0.4000, disc_adaptive_weight 2.9049, d_loss 0.4003, logits_real 0.0289, logits_fake 0.0269,
Train Epoch: [1/5] Iters:[12450/20018] gen_loss 0.1444, rec_loss 0.0268, lpips_loss 0.1987, g_loss -0.0273, disc_weight 0.4000, disc_adaptive_weight 2.9758, d_loss 0.4003, logits_real 0.0293, logits_fake 0.0273,
Train Epoch: [1/5] Iters:[12460/20018] gen_loss 0.1451, rec_loss 0.0268, lpips_loss 0.1982, g_loss -0.0277, disc_weight 0.4000, disc_adaptive_weight 2.8884, d_loss 0.4003, logits_real 0.0298, logits_fake 0.0277,
Train Epoch: [1/5] Iters:[12470/20018] gen_loss 0.1416, rec_loss 0.0267, lpips_loss 0.1988, g_loss -0.0281, disc_weight 0.4000, disc_adaptive_weight 2.9847, d_loss 0.4002, logits_real 0.0304, logits_fake 0.0280,
Train Epoch: [1/5] Iters:[12480/20018] gen_loss 0.1374, rec_loss 0.0272, lpips_loss 0.1992, g_loss -0.0282, disc_weight 0.4000, disc_adaptive_weight 3.1607, d_loss 0.4002, logits_real 0.0305, logits_fake 0.0280,
Train Epoch: [1/5] Iters:[12490/20018] gen_loss 0.1344, rec_loss 0.0275, lpips_loss 0.1998, g_loss -0.0281, disc_weight 0.4000, disc_adaptive_weight 3.3181, d_loss 0.4002, logits_real 0.0305, logits_fake 0.0279,
Train Epoch: [1/5] Iters:[12500/20018] gen_loss 0.1360, rec_loss 0.0273, lpips_loss 0.1999, g_loss -0.0278, disc_weight 0.4000, disc_adaptive_weight 3.2904, d_loss 0.4002, logits_real 0.0302, logits_fake 0.0277,
Train Epoch: [1/5] Iters:[12510/20018] gen_loss 0.1374, rec_loss 0.0279, lpips_loss 0.2010, g_loss -0.0276, disc_weight 0.4000, disc_adaptive_weight 3.3140, d_loss 0.4002, logits_real 0.0300, logits_fake 0.0274,
Train Epoch: [1/5] Iters:[12520/20018] gen_loss 0.1411, rec_loss 0.0280, lpips_loss 0.2007, g_loss -0.0272, disc_weight 0.4000, disc_adaptive_weight 3.2237, d_loss 0.4002, logits_real 0.0296, logits_fake 0.0271,
Train Epoch: [1/5] Iters:[12530/20018] gen_loss 0.1464, rec_loss 0.0277, lpips_loss 0.2016, g_loss -0.0271, disc_weight 0.4000, disc_adaptive_weight 3.0570, d_loss 0.4002, logits_real 0.0295, logits_fake 0.0270,
Train Epoch: [1/5] Iters:[12540/20018] gen_loss 0.1477, rec_loss 0.0277, lpips_loss 0.2017, g_loss -0.0275, disc_weight 0.4000, disc_adaptive_weight 2.9729, d_loss 0.4002, logits_real 0.0298, logits_fake 0.0273,
Train Epoch: [1/5] Iters:[12550/20018] gen_loss 0.1461, rec_loss 0.0278, lpips_loss 0.2030, g_loss -0.0280, disc_weight 0.4000, disc_adaptive_weight 3.0216, d_loss 0.4001, logits_real 0.0305, logits_fake 0.0276,
Train Epoch: [1/5] Iters:[12560/20018] gen_loss 0.1411, rec_loss 0.0275, lpips_loss 0.2032, g_loss -0.0284, disc_weight 0.4000, disc_adaptive_weight 3.1557, d_loss 0.4002, logits_real 0.0308, logits_fake 0.0280,
Train Epoch: [1/5] Iters:[12570/20018] gen_loss 0.1403, rec_loss 0.0273, lpips_loss 0.2028, g_loss -0.0286, disc_weight 0.4000, disc_adaptive_weight 3.1429, d_loss 0.4001, logits_real 0.0310, logits_fake 0.0281,
Train Epoch: [1/5] Iters:[12580/20018] gen_loss 0.1398, rec_loss 0.0274, lpips_loss 0.2032, g_loss -0.0284, disc_weight 0.4000, disc_adaptive_weight 3.2030, d_loss 0.4001, logits_real 0.0309, logits_fake 0.0280,
Train Epoch: [1/5] Iters:[12590/20018] gen_loss 0.1430, rec_loss 0.0275, lpips_loss 0.2036, g_loss -0.0279, disc_weight 0.4000, disc_adaptive_weight 3.1598, d_loss 0.4002, logits_real 0.0304, logits_fake 0.0276,
Train Epoch: [1/5] Iters:[12600/20018] gen_loss 0.1474, rec_loss 0.0278, lpips_loss 0.2030, g_loss -0.0272, disc_weight 0.4000, disc_adaptive_weight 3.0599, d_loss 0.4002, logits_real 0.0294, logits_fake 0.0272,
Train Epoch: [1/5] Iters:[12610/20018] gen_loss 0.1518, rec_loss 0.0275, lpips_loss 0.2020, g_loss -0.0267, disc_weight 0.4000, disc_adaptive_weight 2.9153, d_loss 0.4002, logits_real 0.0289, logits_fake 0.0267,
Train Epoch: [1/5] Iters:[12620/20018] gen_loss 0.1535, rec_loss 0.0278, lpips_loss 0.2024, g_loss -0.0263, disc_weight 0.4000, disc_adaptive_weight 2.9119, d_loss 0.4002, logits_real 0.0284, logits_fake 0.0262,
Train Epoch: [1/5] Iters:[12630/20018] gen_loss 0.1565, rec_loss 0.0278, lpips_loss 0.2025, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 2.8427, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[12640/20018] gen_loss 0.1530, rec_loss 0.0275, lpips_loss 0.2010, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 2.9085, d_loss 0.4002, logits_real 0.0280, logits_fake 0.0258,
Train Epoch: [1/5] Iters:[12650/20018] gen_loss 0.1507, rec_loss 0.0272, lpips_loss 0.2009, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 2.9833, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[12660/20018] gen_loss 0.1511, rec_loss 0.0267, lpips_loss 0.2011, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 2.9655, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[12670/20018] gen_loss 0.1482, rec_loss 0.0265, lpips_loss 0.2012, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 3.0780, d_loss 0.4003, logits_real 0.0281, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[12680/20018] gen_loss 0.1455, rec_loss 0.0265, lpips_loss 0.2011, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 3.1524, d_loss 0.4002, logits_real 0.0284, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12690/20018] gen_loss 0.1476, rec_loss 0.0262, lpips_loss 0.2020, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.1185, d_loss 0.4003, logits_real 0.0283, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12700/20018] gen_loss 0.1454, rec_loss 0.0262, lpips_loss 0.2018, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.2099, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12710/20018] gen_loss 0.1426, rec_loss 0.0262, lpips_loss 0.2015, g_loss -0.0256, disc_weight 0.4000, disc_adaptive_weight 3.3200, d_loss 0.4002, logits_real 0.0283, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12720/20018] gen_loss 0.1416, rec_loss 0.0261, lpips_loss 0.2017, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 3.3180, d_loss 0.4002, logits_real 0.0284, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12730/20018] gen_loss 0.1376, rec_loss 0.0265, lpips_loss 0.2011, g_loss -0.0260, disc_weight 0.4000, disc_adaptive_weight 3.4689, d_loss 0.4003, logits_real 0.0280, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[12740/20018] gen_loss 0.1337, rec_loss 0.0269, lpips_loss 0.2010, g_loss -0.0262, disc_weight 0.4000, disc_adaptive_weight 3.6088, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12750/20018] gen_loss 0.1343, rec_loss 0.0280, lpips_loss 0.2019, g_loss -0.0262, disc_weight 0.4000, disc_adaptive_weight 3.6644, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12760/20018] gen_loss 0.1317, rec_loss 0.0288, lpips_loss 0.2034, g_loss -0.0263, disc_weight 0.4000, disc_adaptive_weight 3.8353, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12770/20018] gen_loss 0.1335, rec_loss 0.0289, lpips_loss 0.2040, g_loss -0.0261, disc_weight 0.4000, disc_adaptive_weight 3.8245, d_loss 0.4003, logits_real 0.0281, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12780/20018] gen_loss 0.1387, rec_loss 0.0285, lpips_loss 0.2042, g_loss -0.0261, disc_weight 0.4000, disc_adaptive_weight 3.6153, d_loss 0.4003, logits_real 0.0282, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12790/20018] gen_loss 0.1427, rec_loss 0.0283, lpips_loss 0.2040, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.4740, d_loss 0.4003, logits_real 0.0281, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12800/20018] gen_loss 0.1459, rec_loss 0.0272, lpips_loss 0.2029, g_loss -0.0259, disc_weight 0.4000, disc_adaptive_weight 3.2545, d_loss 0.4002, logits_real 0.0282, logits_fake 0.0259,
Train Epoch: [1/5] Iters:[12810/20018] gen_loss 0.1486, rec_loss 0.0272, lpips_loss 0.2022, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.1366, d_loss 0.4002, logits_real 0.0283, logits_fake 0.0261,
Train Epoch: [1/5] Iters:[12820/20018] gen_loss 0.1493, rec_loss 0.0274, lpips_loss 0.2026, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.1414, d_loss 0.4002, logits_real 0.0284, logits_fake 0.0260,
Train Epoch: [1/5] Iters:[12830/20018] gen_loss 0.1494, rec_loss 0.0281, lpips_loss 0.2034, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 3.2207, d_loss 0.4001, logits_real 0.0285, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[12840/20018] gen_loss 0.1512, rec_loss 0.0284, lpips_loss 0.2046, g_loss -0.0254, disc_weight 0.4000, disc_adaptive_weight 3.2230, d_loss 0.4002, logits_real 0.0281, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[12850/20018] gen_loss 0.1521, rec_loss 0.0288, lpips_loss 0.2050, g_loss -0.0251, disc_weight 0.4000, disc_adaptive_weight 3.2580, d_loss 0.4002, logits_real 0.0276, logits_fake 0.0249,
Train Epoch: [1/5] Iters:[12860/20018] gen_loss 0.1567, rec_loss 0.0284, lpips_loss 0.2049, g_loss -0.0248, disc_weight 0.4000, disc_adaptive_weight 3.0930, d_loss 0.4001, logits_real 0.0270, logits_fake 0.0242,
Train Epoch: [1/5] Iters:[12870/20018] gen_loss 0.1577, rec_loss 0.0286, lpips_loss 0.2046, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 3.0889, d_loss 0.4001, logits_real 0.0267, logits_fake 0.0239,
Train Epoch: [1/5] Iters:[12880/20018] gen_loss 0.1575, rec_loss 0.0278, lpips_loss 0.2035, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.0792, d_loss 0.4002, logits_real 0.0262, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[12890/20018] gen_loss 0.1576, rec_loss 0.0280, lpips_loss 0.2037, g_loss -0.0239, disc_weight 0.4000, disc_adaptive_weight 3.1024, d_loss 0.4001, logits_real 0.0262, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[12900/20018] gen_loss 0.1582, rec_loss 0.0278, lpips_loss 0.2036, g_loss -0.0239, disc_weight 0.4000, disc_adaptive_weight 3.0564, d_loss 0.4002, logits_real 0.0264, logits_fake 0.0238,
Train Epoch: [1/5] Iters:[12910/20018] gen_loss 0.1564, rec_loss 0.0278, lpips_loss 0.2045, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 3.1940, d_loss 0.4002, logits_real 0.0265, logits_fake 0.0240,
Train Epoch: [1/5] Iters:[12920/20018] gen_loss 0.1558, rec_loss 0.0276, lpips_loss 0.2044, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.2197, d_loss 0.4002, logits_real 0.0264, logits_fake 0.0240,
Train Epoch: [1/5] Iters:[12930/20018] gen_loss 0.1610, rec_loss 0.0277, lpips_loss 0.2047, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 3.0096, d_loss 0.4002, logits_real 0.0262, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[12940/20018] gen_loss 0.1593, rec_loss 0.0275, lpips_loss 0.2037, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.0377, d_loss 0.4001, logits_real 0.0262, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[12950/20018] gen_loss 0.1589, rec_loss 0.0274, lpips_loss 0.2038, g_loss -0.0235, disc_weight 0.4000, disc_adaptive_weight 3.0831, d_loss 0.4002, logits_real 0.0261, logits_fake 0.0235,
Train Epoch: [1/5] Iters:[12960/20018] gen_loss 0.1579, rec_loss 0.0274, lpips_loss 0.2035, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.0774, d_loss 0.4001, logits_real 0.0263, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[12970/20018] gen_loss 0.1561, rec_loss 0.0266, lpips_loss 0.2013, g_loss -0.0240, disc_weight 0.4000, disc_adaptive_weight 3.0005, d_loss 0.4002, logits_real 0.0263, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[12980/20018] gen_loss 0.1470, rec_loss 0.0266, lpips_loss 0.2007, g_loss -0.0243, disc_weight 0.4000, disc_adaptive_weight 3.3046, d_loss 0.4002, logits_real 0.0266, logits_fake 0.0242,
Train Epoch: [1/5] Iters:[12990/20018] gen_loss 0.1440, rec_loss 0.0262, lpips_loss 0.1999, g_loss -0.0247, disc_weight 0.4000, disc_adaptive_weight 3.3263, d_loss 0.4002, logits_real 0.0270, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[13000/20018] gen_loss 0.1438, rec_loss 0.0263, lpips_loss 0.1999, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.2952, d_loss 0.4002, logits_real 0.0269, logits_fake 0.0248,
Train Epoch: [1/5] Iters:[13010/20018] gen_loss 0.1451, rec_loss 0.0268, lpips_loss 0.2006, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 3.2334, d_loss 0.4003, logits_real 0.0271, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[13020/20018] gen_loss 0.1485, rec_loss 0.0275, lpips_loss 0.2021, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.1530, d_loss 0.4003, logits_real 0.0273, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[13030/20018] gen_loss 0.1501, rec_loss 0.0273, lpips_loss 0.2021, g_loss -0.0258, disc_weight 0.4000, disc_adaptive_weight 3.0863, d_loss 0.4003, logits_real 0.0276, logits_fake 0.0257,
Train Epoch: [1/5] Iters:[13040/20018] gen_loss 0.1534, rec_loss 0.0281, lpips_loss 0.2040, g_loss -0.0257, disc_weight 0.4000, disc_adaptive_weight 3.0720, d_loss 0.4002, logits_real 0.0276, logits_fake 0.0254,
Train Epoch: [1/5] Iters:[13050/20018] gen_loss 0.1536, rec_loss 0.0285, lpips_loss 0.2044, g_loss -0.0255, disc_weight 0.4000, disc_adaptive_weight 3.1170, d_loss 0.4002, logits_real 0.0278, logits_fake 0.0253,
Train Epoch: [1/5] Iters:[13060/20018] gen_loss 0.1537, rec_loss 0.0281, lpips_loss 0.2035, g_loss -0.0250, disc_weight 0.4000, disc_adaptive_weight 3.1233, d_loss 0.4001, logits_real 0.0275, logits_fake 0.0247,
Train Epoch: [1/5] Iters:[13070/20018] gen_loss 0.1541, rec_loss 0.0283, lpips_loss 0.2049, g_loss -0.0245, disc_weight 0.4000, disc_adaptive_weight 3.2392, d_loss 0.4001, logits_real 0.0273, logits_fake 0.0241,
Train Epoch: [1/5] Iters:[13080/20018] gen_loss 0.1578, rec_loss 0.0281, lpips_loss 0.2050, g_loss -0.0239, disc_weight 0.4000, disc_adaptive_weight 3.1591, d_loss 0.4001, logits_real 0.0267, logits_fake 0.0238,
Train Epoch: [1/5] Iters:[13090/20018] gen_loss 0.1595, rec_loss 0.0275, lpips_loss 0.2047, g_loss -0.0234, disc_weight 0.4000, disc_adaptive_weight 3.1091, d_loss 0.4002, logits_real 0.0261, logits_fake 0.0235,
Train Epoch: [1/5] Iters:[13100/20018] gen_loss 0.1610, rec_loss 0.0274, lpips_loss 0.2046, g_loss -0.0232, disc_weight 0.4000, disc_adaptive_weight 3.0614, d_loss 0.4002, logits_real 0.0258, logits_fake 0.0231,
Train Epoch: [1/5] Iters:[13110/20018] gen_loss 0.1616, rec_loss 0.0273, lpips_loss 0.2036, g_loss -0.0229, disc_weight 0.4000, disc_adaptive_weight 3.0305, d_loss 0.4002, logits_real 0.0255, logits_fake 0.0228,
Train Epoch: [1/5] Iters:[13120/20018] gen_loss 0.1619, rec_loss 0.0267, lpips_loss 0.2013, g_loss -0.0226, disc_weight 0.4000, disc_adaptive_weight 2.9202, d_loss 0.4002, logits_real 0.0251, logits_fake 0.0227,
Train Epoch: [1/5] Iters:[13130/20018] gen_loss 0.1605, rec_loss 0.0268, lpips_loss 0.2007, g_loss -0.0230, disc_weight 0.4000, disc_adaptive_weight 2.9001, d_loss 0.4002, logits_real 0.0253, logits_fake 0.0227,
Train Epoch: [1/5] Iters:[13140/20018] gen_loss 0.1587, rec_loss 0.0271, lpips_loss 0.2005, g_loss -0.0233, disc_weight 0.4000, disc_adaptive_weight 2.9432, d_loss 0.4002, logits_real 0.0257, logits_fake 0.0231,
Train Epoch: [1/5] Iters:[13150/20018] gen_loss 0.1548, rec_loss 0.0266, lpips_loss 0.2005, g_loss -0.0234, disc_weight 0.4000, disc_adaptive_weight 3.0794, d_loss 0.4002, logits_real 0.0259, logits_fake 0.0233,
Train Epoch: [1/5] Iters:[13160/20018] gen_loss 0.1521, rec_loss 0.0267, lpips_loss 0.2010, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.1845, d_loss 0.4002, logits_real 0.0260, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[13170/20018] gen_loss 0.1508, rec_loss 0.0267, lpips_loss 0.2017, g_loss -0.0239, disc_weight 0.4000, disc_adaptive_weight 3.2472, d_loss 0.4002, logits_real 0.0261, logits_fake 0.0238,
Train Epoch: [1/5] Iters:[13180/20018] gen_loss 0.1514, rec_loss 0.0268, lpips_loss 0.2020, g_loss -0.0237, disc_weight 0.4000, disc_adaptive_weight 3.2679, d_loss 0.4002, logits_real 0.0260, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[13190/20018] gen_loss 0.1534, rec_loss 0.0264, lpips_loss 0.2015, g_loss -0.0235, disc_weight 0.4000, disc_adaptive_weight 3.1769, d_loss 0.4002, logits_real 0.0260, logits_fake 0.0236,
Train Epoch: [1/5] Iters:[13200/20018] gen_loss 0.1548, rec_loss 0.0262, lpips_loss 0.2004, g_loss -0.0236, disc_weight 0.4000, disc_adaptive_weight 3.0413, d_loss 0.4001, logits_real 0.0263, logits_fake 0.0237,
Train Epoch: [1/5] Iters:[13210/20018] gen_loss 0.1551, rec_loss 0.0262, lpips_loss 0.2009, g_loss -0.0238, disc_weight 0.4000, disc_adaptive_weight 3.0115, d_loss 0.4001, logits_real 0.0266, logits_fake 0.0240,
Train Epoch: [1/5] Iters:[13220/20018] gen_loss 0.1565, rec_loss 0.0269, lpips_loss 0.2027, g_loss -0.0244, disc_weight 0.4000, disc_adaptive_weight 2.9894, d_loss 0.4001, logits_real 0.0273, logits_fake 0.0245,
